,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
7379,2019,3,A,골목상권,1000157,용마산로3길,55,56,153427620
7380,2019,2,A,골목상권,1000157,용마산로3길,55,56,153427620
7381,2019,1,A,골목상권,1000157,용마산로3길,55,56,153427620
7382,2019,4,A,골목상권,1000156,용마산로21길,65,54,157712515
7383,2019,3,A,골목상권,1000156,용마산로21길,65,54,157712515
7384,2019,2,A,골목상권,1000156,용마산로21길,65,54,157712515
7385,2019,1,A,골목상권,1000156,용마산로21길,65,54,157712515
7386,2019,4,A,골목상권,1000155,아차산로78길,14,64,233426958
7387,2019,3,A,골목상권,1000155,아차산로78길,14,64,233426958
7388,2019,2,A,골목상권,1000155,아차산로78길,14,64,233426958
7389,2019,1,A,골목상권,1000155,아차산로78길,14,64,233426958
7390,2019,4,A,골목상권,1000154,아차산로65길,43,55,167627674
7391,2019,3,A,골목상권,1000154,아차산로65길,43,55,167627674
7392,2019,2,A,골목상권,1000154,아차산로65길,43,55,167627674
7393,2019,1,A,골목상권,1000154,아차산로65길,43,55,167627674
7394,2019,4,A,골목상권,1000153,아차산로55길,49,49,129388022
7395,2019,3,A,골목상권,1000153,아차산로55길,49,49,129388022
7396,2019,2,A,골목상권,1000153,아차산로55길,49,49,129388022
7397,2019,1,A,골목상권,1000153,아차산로55길,49,49,129388022
7398,2019,4,A,골목상권,1000152,아차산로51길,21,45,135430979
7399,2019,3,A,골목상권,1000152,아차산로51길,21,45,135430979
7400,2019,2,A,골목상권,1000152,아차산로51길,21,45,135430979
7401,2019,1,A,골목상권,1000152,아차산로51길,21,45,135430979
7402,2019,4,A,골목상권,1000151,아차산로40길,33,52,171672025
7403,2019,3,A,골목상권,1000151,아차산로40길,33,52,171672025
7404,2019,2,A,골목상권,1000151,아차산로40길,33,52,171672025
7405,2019,1,A,골목상권,1000151,아차산로40길,33,52,171672025
7406,2019,4,A,골목상권,1000150,면목로17길,34,54,150707512
7407,2019,3,A,골목상권,1000150,면목로17길,34,54,150707512
7408,2019,2,A,골목상권,1000150,면목로17길,34,54,150707512
7409,2019,1,A,골목상권,1000150,면목로17길,34,54,150707512
7410,2019,4,A,골목상권,1000149,뚝섬로64길,41,49,177357915
7411,2019,3,A,골목상권,1000149,뚝섬로64길,41,49,177357915
7412,2019,2,A,골목상권,1000149,뚝섬로64길,41,49,177357915
7413,2019,1,A,골목상권,1000149,뚝섬로64길,41,49,177357915
7414,2019,4,A,골목상권,1000148,뚝섬로58길,61,54,190717612
7415,2019,3,A,골목상권,1000148,뚝섬로58길,61,54,190717612
7416,2019,2,A,골목상권,1000148,뚝섬로58길,61,54,190717612
7417,2019,1,A,골목상권,1000148,뚝섬로58길,61,54,190717612
7418,2019,4,A,골목상권,1000147,뚝섬로54길,64,56,188484288
7419,2019,3,A,골목상권,1000147,뚝섬로54길,64,56,188484288
7420,2019,2,A,골목상권,1000147,뚝섬로54길,64,56,188484288
7421,2019,1,A,골목상권,1000147,뚝섬로54길,64,56,188484288
7422,2019,4,A,골목상권,1000146,뚝섬로48길,36,49,176093507
7423,2019,3,A,골목상권,1000146,뚝섬로48길,36,49,176093507
7424,2019,2,A,골목상권,1000146,뚝섬로48길,36,49,176093507
7425,2019,1,A,골목상권,1000146,뚝섬로48길,36,49,176093507
7426,2019,4,A,골목상권,1000145,뚝섬로24길,13,51,206356033
7427,2019,3,A,골목상권,1000145,뚝섬로24길,13,51,206356033
7428,2019,2,A,골목상권,1000145,뚝섬로24길,13,51,206356033
7429,2019,1,A,골목상권,1000145,뚝섬로24길,13,51,206356033
7430,2019,4,A,골목상권,1000144,뚝섬로23길,14,44,155856562
7431,2019,3,A,골목상권,1000144,뚝섬로23길,14,44,155856562
7432,2019,2,A,골목상권,1000144,뚝섬로23길,14,44,155856562
7433,2019,1,A,골목상권,1000144,뚝섬로23길,14,44,155856562
7434,2019,4,A,골목상권,1000143,동일로24길,12,36,111131456
7435,2019,3,A,골목상권,1000143,동일로24길,12,36,111131456
7436,2019,2,A,골목상권,1000143,동일로24길,12,36,111131456
7437,2019,1,A,골목상권,1000143,동일로24길,12,36,111131456
7438,2019,4,A,골목상권,1000142,동일로18길,13,41,160051240
7439,2019,3,A,골목상권,1000142,동일로18길,13,41,160051240
7440,2019,2,A,골목상권,1000142,동일로18길,13,41,160051240
7441,2019,1,A,골목상권,1000142,동일로18길,13,41,160051240
7442,2019,4,A,골목상권,1000141,능동로4길,17,77,359300939
7443,2019,3,A,골목상권,1000141,능동로4길,17,77,359300939
7444,2019,2,A,골목상권,1000141,능동로4길,17,77,359300939
7445,2019,1,A,골목상권,1000141,능동로4길,17,77,359300939
7446,2019,4,A,골목상권,1000140,능동로3길,8,59,224235422
7447,2019,3,A,골목상권,1000140,능동로3길,8,59,224235422
7448,2019,2,A,골목상권,1000140,능동로3길,8,59,224235422
7449,2019,1,A,골목상권,1000140,능동로3길,8,59,224235422
7450,2019,4,A,골목상권,1000139,능동로34길,53,48,165824455
7451,2019,3,A,골목상권,1000139,능동로34길,53,48,165824455
7452,2019,2,A,골목상권,1000139,능동로34길,53,48,165824455
7453,2019,1,A,골목상권,1000139,능동로34길,53,48,165824455
7454,2019,4,A,골목상권,1000138,능동로19길,18,29,104707890
7455,2019,3,A,골목상권,1000138,능동로19길,18,29,104707890
7456,2019,2,A,골목상권,1000138,능동로19길,18,29,104707890
7457,2019,1,A,골목상권,1000138,능동로19길,18,29,104707890
7458,2019,4,A,골목상권,1000137,능동로13길,41,39,117380895
7459,2019,3,A,골목상권,1000137,능동로13길,41,39,117380895
7460,2019,2,A,골목상권,1000137,능동로13길,41,39,117380895
7461,2019,1,A,골목상권,1000137,능동로13길,41,39,117380895
7462,2019,4,A,골목상권,1000136,긴고랑로9길,22,51,142765953
7463,2019,3,A,골목상권,1000136,긴고랑로9길,22,51,142765953
7464,2019,2,A,골목상권,1000136,긴고랑로9길,22,51,142765953
7465,2019,1,A,골목상권,1000136,긴고랑로9길,22,51,142765953
7466,2019,4,A,골목상권,1000135,긴고랑로8길,32,54,147511861
7467,2019,3,A,골목상권,1000135,긴고랑로8길,32,54,147511861
7468,2019,2,A,골목상권,1000135,긴고랑로8길,32,54,147511861
7469,2019,1,A,골목상권,1000135,긴고랑로8길,32,54,147511861
7470,2019,4,A,골목상권,1000134,긴고랑로7길,43,50,151913640
7471,2019,3,A,골목상권,1000134,긴고랑로7길,43,50,151913640
7472,2019,2,A,골목상권,1000134,긴고랑로7길,43,50,151913640
7473,2019,1,A,골목상권,1000134,긴고랑로7길,43,50,151913640
7474,2019,4,A,골목상권,1000133,긴고랑로20길,57,51,150264017
7475,2019,3,A,골목상권,1000133,긴고랑로20길,57,51,150264017
7476,2019,2,A,골목상권,1000133,긴고랑로20길,57,51,150264017
7477,2019,1,A,골목상권,1000133,긴고랑로20길,57,51,150264017
7478,2019,4,A,골목상권,1000132,광나루로52길,76,53,142053286
7479,2019,3,A,골목상권,1000132,광나루로52길,76,53,142053286
7480,2019,2,A,골목상권,1000132,광나루로52길,76,53,142053286
7481,2019,1,A,골목상권,1000132,광나루로52길,76,53,142053286
7482,2019,4,A,골목상권,1000131,광나루로40길,52,54,141414748
7483,2019,3,A,골목상권,1000131,광나루로40길,52,54,141414748
7484,2019,2,A,골목상권,1000131,광나루로40길,52,54,141414748
7485,2019,1,A,골목상권,1000131,광나루로40길,52,54,141414748
7486,2019,4,A,골목상권,1000130,광나루로37길,6,64,159965278
7487,2019,3,A,골목상권,1000130,광나루로37길,6,64,159965278
7488,2019,2,A,골목상권,1000130,광나루로37길,6,64,159965278
7489,2019,1,A,골목상권,1000130,광나루로37길,6,64,159965278
7490,2019,4,A,골목상권,1000129,광나루로36길,26,56,154941468
7491,2019,3,A,골목상권,1000129,광나루로36길,26,56,154941468
7492,2019,2,A,골목상권,1000129,광나루로36길,26,56,154941468
7493,2019,1,A,골목상권,1000129,광나루로36길,26,56,154941468
7494,2019,4,A,골목상권,1000128,광나루로24길,4,44,95916667
7495,2019,3,A,골목상권,1000128,광나루로24길,4,44,95916667
7496,2019,2,A,골목상권,1000128,광나루로24길,4,44,95916667
7497,2019,1,A,골목상권,1000128,광나루로24길,4,44,95916667
7498,2019,4,A,골목상권,1000127,광나루로12길,35,31,115007009
7499,2019,3,A,골목상권,1000127,광나루로12길,35,31,115007009
7500,2019,2,A,골목상권,1000127,광나루로12길,35,31,115007009
7501,2019,1,A,골목상권,1000127,광나루로12길,35,31,115007009
7502,2019,4,A,골목상권,1000126,한림말길,14,54,173053195
7503,2019,3,A,골목상권,1000126,한림말길,14,54,173053195
7504,2019,2,A,골목상권,1000126,한림말길,14,54,173053195
7505,2019,1,A,골목상권,1000126,한림말길,14,54,173053195
7506,2019,4,A,골목상권,1000125,한림말3길,6,57,156353175
7507,2019,3,A,골목상권,1000125,한림말3길,6,57,156353175
7508,2019,2,A,골목상권,1000125,한림말3길,6,57,156353175
7509,2019,1,A,골목상권,1000125,한림말3길,6,57,156353175
7510,2019,4,A,골목상권,1000124,청계천로10나길,8,47,143425744
7511,2019,3,A,골목상권,1000124,청계천로10나길,8,47,143425744
7512,2019,2,A,골목상권,1000124,청계천로10나길,8,47,143425744
7513,2019,1,A,골목상권,1000124,청계천로10나길,8,47,143425744
7514,2019,4,A,골목상권,1000123,장터길,52,46,120523039
7515,2019,3,A,골목상권,1000123,장터길,52,46,120523039
7516,2019,2,A,골목상권,1000123,장터길,52,46,120523039
7517,2019,1,A,골목상권,1000123,장터길,52,46,120523039
7518,2019,4,A,골목상권,1000122,용답중앙길,7,64,208223923
7519,2019,3,A,골목상권,1000122,용답중앙길,7,64,208223923
7520,2019,2,A,골목상권,1000122,용답중앙길,7,64,208223923
7521,2019,1,A,골목상권,1000122,용답중앙길,7,64,208223923
7522,2019,4,A,골목상권,1000121,용답29길,11,48,131910799
7523,2019,3,A,골목상권,1000121,용답29길,11,48,131910799
7524,2019,2,A,골목상권,1000121,용답29길,11,48,131910799
7525,2019,1,A,골목상권,1000121,용답29길,11,48,131910799
7526,2019,4,A,골목상권,1000120,왕십리로6길,10,57,236631290
7527,2019,3,A,골목상권,1000120,왕십리로6길,10,57,236631290
7528,2019,2,A,골목상권,1000120,왕십리로6길,10,57,236631290
7529,2019,1,A,골목상권,1000120,왕십리로6길,10,57,236631290
7530,2019,4,A,골목상권,1000119,왕십리로31길,10,57,171334696
7531,2019,3,A,골목상권,1000119,왕십리로31길,10,57,171334696
7532,2019,2,A,골목상권,1000119,왕십리로31길,10,57,171334696
7533,2019,1,A,골목상권,1000119,왕십리로31길,10,57,171334696
7534,2019,4,A,골목상권,1000118,왕십리로26길,16,50,145719785
7535,2019,3,A,골목상권,1000118,왕십리로26길,16,50,145719785
7536,2019,2,A,골목상권,1000118,왕십리로26길,16,50,145719785
7537,2019,1,A,골목상권,1000118,왕십리로26길,16,50,145719785
7538,2019,4,A,골목상권,1000117,왕십리로21길,21,50,140900397
7539,2019,3,A,골목상권,1000117,왕십리로21길,21,50,140900397
7540,2019,2,A,골목상권,1000117,왕십리로21길,21,50,140900397
7541,2019,1,A,골목상권,1000117,왕십리로21길,21,50,140900397
7542,2019,4,A,골목상권,1000116,왕십리로14길,21,47,262055798
7543,2019,3,A,골목상권,1000116,왕십리로14길,21,47,262055798
7544,2019,2,A,골목상권,1000116,왕십리로14길,21,47,262055798
7545,2019,1,A,골목상권,1000116,왕십리로14길,21,47,262055798
7546,2019,4,A,골목상권,1000115,아차산로5길,11,41,133635281
7547,2019,3,A,골목상권,1000115,아차산로5길,11,41,133635281
7548,2019,2,A,골목상권,1000115,아차산로5길,11,41,133635281
7549,2019,1,A,골목상권,1000115,아차산로5길,11,41,133635281
7550,2019,4,A,골목상권,1000113,아차산로11길,1,78,291755102
7551,2019,3,A,골목상권,1000113,아차산로11길,1,78,291755102
7552,2019,2,A,골목상권,1000113,아차산로11길,1,78,291755102
7553,2019,1,A,골목상권,1000113,아차산로11길,1,78,291755102
7554,2019,4,A,골목상권,1000112,송정4가길,12,46,140402035
7555,2019,3,A,골목상권,1000112,송정4가길,12,46,140402035
7556,2019,2,A,골목상권,1000112,송정4가길,12,46,140402035
7557,2019,1,A,골목상권,1000112,송정4가길,12,46,140402035
7558,2019,4,A,골목상권,1000111,송정12라길,4,45,154248413
7559,2019,3,A,골목상권,1000111,송정12라길,4,45,154248413
7560,2019,2,A,골목상권,1000111,송정12라길,4,45,154248413
7561,2019,1,A,골목상권,1000111,송정12라길,4,45,154248413
7562,2019,4,A,골목상권,1000110,성수일로6길,3,45,152916667
7563,2019,3,A,골목상권,1000110,성수일로6길,3,45,152916667
7564,2019,2,A,골목상권,1000110,성수일로6길,3,45,152916667
7565,2019,1,A,골목상권,1000110,성수일로6길,3,45,152916667
7566,2019,4,A,골목상권,1000109,성수이로7길,11,32,122207507
7567,2019,3,A,골목상권,1000109,성수이로7길,11,32,122207507
7568,2019,2,A,골목상권,1000109,성수이로7길,11,32,122207507
7569,2019,1,A,골목상권,1000109,성수이로7길,11,32,122207507
7570,2019,4,A,골목상권,1000107,성덕정길,16,52,298783227
7571,2019,3,A,골목상권,1000107,성덕정길,16,52,298783227
7572,2019,2,A,골목상권,1000107,성덕정길,16,52,298783227
7573,2019,1,A,골목상권,1000107,성덕정길,16,52,298783227
7574,2019,4,A,골목상권,1000106,성덕정17길,23,63,314547524
7575,2019,3,A,골목상권,1000106,성덕정17길,23,63,314547524
7576,2019,2,A,골목상권,1000106,성덕정17길,23,63,314547524
7577,2019,1,A,골목상권,1000106,성덕정17길,23,63,314547524
7578,2019,4,A,골목상권,1000105,서울숲2길,12,60,279456792
7579,2019,3,A,골목상권,1000105,서울숲2길,12,60,279456792
7580,2019,2,A,골목상권,1000105,서울숲2길,12,60,279456792
7581,2019,1,A,골목상권,1000105,서울숲2길,12,60,279456792
7582,2019,4,A,골목상권,1000104,상원길,6,60,223952441
7583,2019,3,A,골목상권,1000104,상원길,6,60,223952441
7584,2019,2,A,골목상권,1000104,상원길,6,60,223952441
7585,2019,1,A,골목상권,1000104,상원길,6,60,223952441
7586,2019,4,A,골목상권,1000103,상원12길,6,53,179335302
7587,2019,3,A,골목상권,1000103,상원12길,6,53,179335302
7588,2019,2,A,골목상권,1000103,상원12길,6,53,179335302
7589,2019,1,A,골목상권,1000103,상원12길,6,53,179335302
7590,2019,4,A,골목상권,1000102,사근동길,15,38,89533319
7591,2019,3,A,골목상권,1000102,사근동길,15,38,89533319
7592,2019,2,A,골목상권,1000102,사근동길,15,38,89533319
7593,2019,1,A,골목상권,1000102,사근동길,15,38,89533319
7594,2019,4,A,골목상권,1000101,무학봉길,6,65,235738597
7595,2019,3,A,골목상권,1000101,무학봉길,6,65,235738597
7596,2019,2,A,골목상권,1000101,무학봉길,6,65,235738597
7597,2019,1,A,골목상권,1000101,무학봉길,6,65,235738597
7598,2019,4,A,골목상권,1000100,무학봉28길,4,40,123445971
7599,2019,3,A,골목상권,1000100,무학봉28길,4,40,123445971
7600,2019,2,A,골목상권,1000100,무학봉28길,4,40,123445971
7601,2019,1,A,골목상권,1000100,무학봉28길,4,40,123445971
7602,2019,4,A,골목상권,1000099,무학로6길,5,29,108286663
7603,2019,3,A,골목상권,1000099,무학로6길,5,29,108286663
7604,2019,2,A,골목상권,1000099,무학로6길,5,29,108286663
7605,2019,1,A,골목상권,1000099,무학로6길,5,29,108286663
7606,2019,4,A,골목상권,1000098,무수막길,15,58,171966726
7607,2019,3,A,골목상권,1000098,무수막길,15,58,171966726
7608,2019,2,A,골목상권,1000098,무수막길,15,58,171966726
7609,2019,1,A,골목상권,1000098,무수막길,15,58,171966726
7610,2019,4,A,골목상권,1000097,매봉길,9,74,334603312
7611,2019,3,A,골목상권,1000097,매봉길,9,74,334603312
7612,2019,2,A,골목상권,1000097,매봉길,9,74,334603312
7613,2019,1,A,골목상권,1000097,매봉길,9,74,334603312
7614,2019,4,A,골목상권,1000096,마조로1길,21,55,123404193
7615,2019,3,A,골목상권,1000096,마조로1길,21,55,123404193
7616,2019,2,A,골목상권,1000096,마조로1길,21,55,123404193
7617,2019,1,A,골목상권,1000096,마조로1길,21,55,123404193
7618,2019,4,A,골목상권,1000095,마조로16길,20,70,204748038
7619,2019,3,A,골목상권,1000095,마조로16길,20,70,204748038
7620,2019,2,A,골목상권,1000095,마조로16길,20,70,204748038
7621,2019,1,A,골목상권,1000095,마조로16길,20,70,204748038
7622,2019,4,A,골목상권,1000094,마장로39길,12,72,251729191
7623,2019,3,A,골목상권,1000094,마장로39길,12,72,251729191
7624,2019,2,A,골목상권,1000094,마장로39길,12,72,251729191
7625,2019,1,A,골목상권,1000094,마장로39길,12,72,251729191
7626,2019,4,A,골목상권,1000093,마장로27길,7,45,125950325
7627,2019,3,A,골목상권,1000093,마장로27길,7,45,125950325
7628,2019,2,A,골목상권,1000093,마장로27길,7,45,125950325
7629,2019,1,A,골목상권,1000093,마장로27길,7,45,125950325
7630,2019,4,A,골목상권,1000092,뚝섬로5길,30,68,231616146
7631,2019,3,A,골목상권,1000092,뚝섬로5길,30,68,231616146
7632,2019,2,A,골목상권,1000092,뚝섬로5길,30,68,231616146
7633,2019,1,A,골목상권,1000092,뚝섬로5길,30,68,231616146
7634,2019,4,A,골목상권,1000091,둘레9길,14,60,357753968
7635,2019,3,A,골목상권,1000091,둘레9길,14,60,357753968
7636,2019,2,A,골목상권,1000091,둘레9길,14,60,357753968
7637,2019,1,A,골목상권,1000091,둘레9길,14,60,357753968
7638,2019,4,A,골목상권,1000090,금호산길,61,59,163373413
7639,2019,3,A,골목상권,1000090,금호산길,61,59,163373413
7640,2019,2,A,골목상권,1000090,금호산길,61,59,163373413
7641,2019,1,A,골목상권,1000090,금호산길,61,59,163373413
7642,2019,4,A,골목상권,1000089,금호산2길,34,50,145093021
7643,2019,3,A,골목상권,1000089,금호산2길,34,50,145093021
7644,2019,2,A,골목상권,1000089,금호산2길,34,50,145093021
7645,2019,1,A,골목상권,1000089,금호산2길,34,50,145093021
7646,2019,4,A,골목상권,1000088,고산자로6길,175,71,197459271
7647,2019,3,A,골목상권,1000088,고산자로6길,175,71,197459271
7648,2019,2,A,골목상권,1000088,고산자로6길,175,71,197459271
7649,2019,1,A,골목상권,1000088,고산자로6길,175,71,197459271
7650,2019,4,A,골목상권,1000087,후암로28길,119,72,257019219
7651,2019,3,A,골목상권,1000087,후암로28길,119,72,257019219
7652,2019,2,A,골목상권,1000087,후암로28길,119,72,257019219
7653,2019,1,A,골목상권,1000087,후암로28길,119,72,257019219
7654,2019,4,A,골목상권,1000086,효창원로39길,69,57,203863158
7655,2019,3,A,골목상권,1000086,효창원로39길,69,57,203863158
7656,2019,2,A,골목상권,1000086,효창원로39길,69,57,203863158
7657,2019,1,A,골목상권,1000086,효창원로39길,69,57,203863158
7658,2019,4,A,골목상권,1000085,회나무로13길,22,83,324305410
7659,2019,3,A,골목상권,1000085,회나무로13길,22,83,324305410
7660,2019,2,A,골목상권,1000085,회나무로13길,22,83,324305410
7661,2019,1,A,골목상권,1000085,회나무로13길,22,83,324305410
7662,2019,4,A,골목상권,1000084,한남대로20길,6,59,282219800
7663,2019,3,A,골목상권,1000084,한남대로20길,6,59,282219800
7664,2019,2,A,골목상권,1000084,한남대로20길,6,59,282219800
7665,2019,1,A,골목상권,1000084,한남대로20길,6,59,282219800
7666,2019,4,A,골목상권,1000082,한강대로7길,5,41,265319286
7667,2019,3,A,골목상권,1000082,한강대로7길,5,41,265319286
7668,2019,2,A,골목상권,1000082,한강대로7길,5,41,265319286
7669,2019,1,A,골목상권,1000082,한강대로7길,5,41,265319286
7670,2019,4,A,골목상권,1000081,한강대로62길,8,44,302144872
7671,2019,3,A,골목상권,1000081,한강대로62길,8,44,302144872
7672,2019,2,A,골목상권,1000081,한강대로62길,8,44,302144872
7673,2019,1,A,골목상권,1000081,한강대로62길,8,44,302144872
7674,2019,4,A,골목상권,1000080,한강대로52길,9,48,301482716
7675,2019,3,A,골목상권,1000080,한강대로52길,9,48,301482716
7676,2019,2,A,골목상권,1000080,한강대로52길,9,48,301482716
7677,2019,1,A,골목상권,1000080,한강대로52길,9,48,301482716
7678,2019,4,A,골목상권,1000079,한강대로43길,3,73,411046725
7679,2019,3,A,골목상권,1000079,한강대로43길,3,73,411046725
7680,2019,2,A,골목상권,1000079,한강대로43길,3,73,411046725
7681,2019,1,A,골목상권,1000079,한강대로43길,3,73,411046725
7682,2019,4,A,골목상권,1000078,한강대로15길,6,42,272094444
7683,2019,3,A,골목상권,1000078,한강대로15길,6,42,272094444
7684,2019,2,A,골목상권,1000078,한강대로15길,6,42,272094444
7685,2019,1,A,골목상권,1000078,한강대로15길,6,42,272094444
7686,2019,4,A,골목상권,1000077,한강대로104길,24,65,262961480
7687,2019,3,A,골목상권,1000077,한강대로104길,24,65,262961480
7688,2019,2,A,골목상권,1000077,한강대로104길,24,65,262961480
7689,2019,1,A,골목상권,1000077,한강대로104길,24,65,262961480
7690,2019,4,A,골목상권,1000076,청파로73길,58,48,194472222
7691,2019,3,A,골목상권,1000076,청파로73길,58,48,194472222
7692,2019,2,A,골목상권,1000076,청파로73길,58,48,194472222
7693,2019,1,A,골목상권,1000076,청파로73길,58,48,194472222
7694,2019,4,A,골목상권,1000075,청파로71길,111,65,184667660
7695,2019,3,A,골목상권,1000075,청파로71길,111,65,184667660
7696,2019,2,A,골목상권,1000075,청파로71길,111,65,184667660
7697,2019,1,A,골목상권,1000075,청파로71길,111,65,184667660
7698,2019,4,A,골목상권,1000074,청파로47나길,78,56,188025955
7699,2019,3,A,골목상권,1000074,청파로47나길,78,56,188025955
7700,2019,2,A,골목상권,1000074,청파로47나길,78,56,188025955
7701,2019,1,A,골목상권,1000074,청파로47나길,78,56,188025955
7702,2019,4,A,골목상권,1000073,청파로47길,10,55,154064841
7703,2019,3,A,골목상권,1000073,청파로47길,10,55,154064841
7704,2019,2,A,골목상권,1000073,청파로47길,10,55,154064841
7705,2019,1,A,골목상권,1000073,청파로47길,10,55,154064841
7706,2019,4,A,골목상권,1000072,장문로45길,35,52,312556313
7707,2019,3,A,골목상권,1000072,장문로45길,35,52,312556313
7708,2019,2,A,골목상권,1000072,장문로45길,35,52,312556313
7709,2019,1,A,골목상권,1000072,장문로45길,35,52,312556313
7710,2019,4,A,골목상권,1000071,이태원로54길,29,95,368108767
7711,2019,3,A,골목상권,1000071,이태원로54길,29,95,368108767
7712,2019,2,A,골목상권,1000071,이태원로54길,29,95,368108767
7713,2019,1,A,골목상권,1000071,이태원로54길,29,95,368108767
7714,2019,4,A,골목상권,1000070,이태원로27길,10,112,481836368
7715,2019,3,A,골목상권,1000070,이태원로27길,10,112,481836368
7716,2019,2,A,골목상권,1000070,이태원로27길,10,112,481836368
7717,2019,1,A,골목상권,1000070,이태원로27길,10,112,481836368
7718,2019,4,A,골목상권,1000069,이촌로22길,47,62,281310236
7719,2019,3,A,골목상권,1000069,이촌로22길,47,62,281310236
7720,2019,2,A,골목상권,1000069,이촌로22길,47,62,281310236
7721,2019,1,A,골목상권,1000069,이촌로22길,47,62,281310236
7722,2019,4,A,골목상권,1000068,원효로89길,5,57,197992857
7723,2019,3,A,골목상권,1000068,원효로89길,5,57,197992857
7724,2019,2,A,골목상권,1000068,원효로89길,5,57,197992857
7725,2019,1,A,골목상권,1000068,원효로89길,5,57,197992857
7726,2019,4,A,골목상권,1000067,원효로53길,19,54,198722034
7727,2019,3,A,골목상권,1000067,원효로53길,19,54,198722034
7728,2019,2,A,골목상권,1000067,원효로53길,19,54,198722034
7729,2019,1,A,골목상권,1000067,원효로53길,19,54,198722034
7730,2019,4,A,골목상권,1000066,원효로41길,15,64,246492063
7731,2019,3,A,골목상권,1000066,원효로41길,15,64,246492063
7732,2019,2,A,골목상권,1000066,원효로41길,15,64,246492063
7733,2019,1,A,골목상권,1000066,원효로41길,15,64,246492063
7734,2019,4,A,골목상권,1000065,원효로19길,24,59,236470714
7735,2019,3,A,골목상권,1000065,원효로19길,24,59,236470714
7736,2019,2,A,골목상권,1000065,원효로19길,24,59,236470714
7737,2019,1,A,골목상권,1000065,원효로19길,24,59,236470714
7738,2019,4,A,골목상권,1000064,우사단로4길,22,41,268497980
7739,2019,3,A,골목상권,1000064,우사단로4길,22,41,268497980
7740,2019,2,A,골목상권,1000064,우사단로4길,22,41,268497980
7741,2019,1,A,골목상권,1000064,우사단로4길,22,41,268497980
7742,2019,4,A,골목상권,1000063,우사단로14길,13,67,356901229
7743,2019,3,A,골목상권,1000063,우사단로14길,13,67,356901229
7744,2019,2,A,골목상권,1000063,우사단로14길,13,67,356901229
7745,2019,1,A,골목상권,1000063,우사단로14길,13,67,356901229
7746,2019,4,A,골목상권,1000062,우사단로10길,47,53,332213463
7747,2019,3,A,골목상권,1000062,우사단로10길,47,53,332213463
7748,2019,2,A,골목상권,1000062,우사단로10길,47,53,332213463
7749,2019,1,A,골목상권,1000062,우사단로10길,47,53,332213463
7750,2019,4,A,골목상권,1000061,신흥로20길,106,48,149241445
7751,2019,3,A,골목상권,1000061,신흥로20길,106,48,149241445
7752,2019,2,A,골목상권,1000061,신흥로20길,106,48,149241445
7753,2019,1,A,골목상권,1000061,신흥로20길,106,48,149241445
7754,2019,4,A,골목상권,1000060,소월로20길,40,50,182450081
7755,2019,3,A,골목상권,1000060,소월로20길,40,50,182450081
7756,2019,2,A,골목상권,1000060,소월로20길,40,50,182450081
7757,2019,1,A,골목상권,1000060,소월로20길,40,50,182450081
7758,2019,4,A,골목상권,1000059,서빙고로71길,80,51,363848919
7759,2019,3,A,골목상권,1000059,서빙고로71길,80,51,363848919
7760,2019,2,A,골목상권,1000059,서빙고로71길,80,51,363848919
7761,2019,1,A,골목상권,1000059,서빙고로71길,80,51,363848919
7762,2019,4,A,골목상권,1000058,백범로90길,10,83,411148019
7763,2019,3,A,골목상권,1000058,백범로90길,10,83,411148019
7764,2019,2,A,골목상권,1000058,백범로90길,10,83,411148019
7765,2019,1,A,골목상권,1000058,백범로90길,10,83,411148019
7766,2019,4,A,골목상권,1000057,백범로79길,99,60,202017254
7767,2019,3,A,골목상권,1000057,백범로79길,99,60,202017254
7768,2019,2,A,골목상권,1000057,백범로79길,99,60,202017254
7769,2019,1,A,골목상권,1000057,백범로79길,99,60,202017254
7770,2019,4,A,골목상권,1000056,두텁바위로1길,33,64,272139450
7771,2019,3,A,골목상권,1000056,두텁바위로1길,33,64,272139450
7772,2019,2,A,골목상권,1000056,두텁바위로1길,33,64,272139450
7773,2019,1,A,골목상권,1000056,두텁바위로1길,33,64,272139450
7774,2019,4,A,골목상권,1000055,대사관로34길,34,46,309148775
7775,2019,3,A,골목상권,1000055,대사관로34길,34,46,309148775
7776,2019,2,A,골목상권,1000055,대사관로34길,34,46,309148775
7777,2019,1,A,골목상권,1000055,대사관로34길,34,46,309148775
7778,2019,4,A,골목상권,1000054,녹사평대로46길,20,84,294901932
7779,2019,3,A,골목상권,1000054,녹사평대로46길,20,84,294901932
7780,2019,2,A,골목상권,1000054,녹사평대로46길,20,84,294901932
7781,2019,1,A,골목상권,1000054,녹사평대로46길,20,84,294901932
7782,2019,4,A,골목상권,1000053,녹사평대로40나길,6,103,355855556
7783,2019,3,A,골목상권,1000053,녹사평대로40나길,6,103,355855556
7784,2019,2,A,골목상권,1000053,녹사평대로40나길,6,103,355855556
7785,2019,1,A,골목상권,1000053,녹사평대로40나길,6,103,355855556
7786,2019,4,A,골목상권,1000052,녹사평대로32길,8,65,356054266
7787,2019,3,A,골목상권,1000052,녹사평대로32길,8,65,356054266
7788,2019,2,A,골목상권,1000052,녹사평대로32길,8,65,356054266
7789,2019,1,A,골목상권,1000052,녹사평대로32길,8,65,356054266
